TouchpointID,CustomerID,ChannelID,Timestamp
T01743,C0354,CH03,2024-06-17 10:07:00
T01744,C0354,CH04,2024-10-24 11:17:00
T01745,C0354,CH04,2024-11-06 05:12:00
T05540,C0354,CH06,2024-11-06 05:12:01
T01746,C0355,CH03,2023-02-02 02:46:00
T01747,C0355,CH02,2023-06-16 18:10:00
T01748,C0355,CH04,2023-10-14 11:00:00
T01749,C0355,CH01,2024-05-09 08:36:00
T05094,C0355,CH06,2024-05-09 08:36:01
T01750,C0356,CH03,2024-04-08 19:25:00
T01751,C0356,CH05,2024-06-26 08:56:00
T01752,C0356,CH04,2024-12-24 23:15:00
T01753,C0357,CH04,2023-07-09 02:04:00
T01754,C0357,CH05,2023-11-17 12:55:00
T01755,C0357,CH01,2024-01-04 15:57:00
T01756,C0357,CH02,2024-10-12 05:40:00
T05077,C0357,CH06,2024-10-12 05:40:01
T01757,C0358,CH05,2023-02-18 01:24:00
T01758,C0358,CH04,2023-08-08 06:54:00
T01759,C0358,CH03,2023-10-31 21:53:00
T01760,C0358,CH01,2023-11-11 15:30:00
T01761,C0358,CH04,2024-07-23 05:07:00
T05363,C0358,CH06,2024-07-23 05:07:01
T01762,C0359,CH03,2023-05-28 19:43:00
T01763,C0359,CH03,2024-01-25 03:14:00
T01764,C0359,CH01,2024-10-25 02:47:00
T01765,C0359,CH02,2024-12-05 17:39:00
T01766,C0359,CH03,2024-12-31 15:26:00
T05386,C0359,CH06,2024-12-31 15:26:01
T01767,C0360,CH03,2023-01-18 08:49:00
T01768,C0360,CH01,2023-02-22 06:20:00
T01769,C0360,CH05,2023-03-15 08:52:00
T01770,C0360,CH05,2023-04-16 00:41:00
T01771,C0360,CH05,2023-07-15 21:34:00
T01772,C0360,CH02,2024-04-27 18:46:00
T05079,C0360,CH06,2024-04-27 18:46:01
T01773,C0361,CH03,2023-02-02 12:57:00
T01774,C0361,CH03,2023-06-27 07:10:00
T01775,C0361,CH01,2023-11-03 13:22:00
T01776,C0361,CH02,2024-04-13 23:34:00
T01777,C0361,CH03,2024-06-14 15:16:00
T01778,C0361,CH01,2024-07-11 15:59:00
T05415,C0361,CH06,2024-07-11 15:59:01
T01779,C0362,CH01,2023-03-26 05:54:00
T01780,C0362,CH03,2023-09-16 20:50:00
T01781,C0362,CH04,2023-12-30 01:01:00
T01782,C0362,CH02,2024-01-22 19:25:00
T01783,C0362,CH03,2024-09-03 05:25:00
T05419,C0362,CH06,2024-09-03 05:25:01
T01784,C0363,CH05,2023-07-17 18:17:00
T01785,C0363,CH01,2023-12-05 19:05:00
T01786,C0363,CH01,2023-12-31 09:33:00
T01787,C0363,CH01,2024-05-03 17:30:00
T01788,C0363,CH01,2024-07-20 06:44:00
T05027,C0363,CH06,2024-07-20 06:44:01
T01789,C0364,CH05,2023-08-19 04:29:00
T01790,C0364,CH02,2023-12-09 03:41:00
T01791,C0364,CH03,2024-03-30 15:16:00
T05404,C0364,CH06,2024-03-30 15:16:01
T01792,C0365,CH01,2023-02-11 18:49:00
T01793,C0365,CH01,2023-06-20 08:02:00
T01794,C0365,CH05,2024-01-24 05:41:00
T01795,C0365,CH05,2024-12-21 19:51:00
T01796,C0366,CH03,2023-02-13 00:10:00
T01797,C0366,CH01,2023-06-05 08:45:00
T01798,C0366,CH03,2023-08-22 18:56:00
T01799,C0366,CH05,2024-04-26 16:47:00
T01800,C0366,CH02,2024-05-10 06:57:00
T01801,C0366,CH04,2024-06-24 03:54:00
T05548,C0366,CH06,2024-06-24 03:54:01
T01802,C0367,CH02,2023-05-25 04:32:00
T01803,C0367,CH01,2024-05-14 21:44:00
T01804,C0367,CH01,2024-06-24 18:05:00
T01805,C0368,CH05,2024-04-02 02:52:00
T01806,C0368,CH04,2024-10-07 17:10:00
T01807,C0368,CH04,2024-11-11 22:53:00
T01808,C0368,CH04,2024-12-12 20:36:00
T01809,C0369,CH02,2023-05-21 21:19:00
T01810,C0369,CH02,2023-07-21 08:16:00
T01811,C0369,CH02,2024-02-29 00:37:00
T01812,C0369,CH03,2024-03-02 03:33:00
T01813,C0369,CH04,2024-09-20 03:12:00
T01814,C0369,CH04,2024-12-06 03:46:00
T05156,C0369,CH06,2024-12-06 03:46:01
T01815,C0370,CH02,2023-11-17 11:49:00
T01816,C0370,CH01,2024-04-11 09:40:00
T01817,C0370,CH04,2024-08-28 09:32:00
T01818,C0371,CH02,2023-01-01 20:17:00
T01819,C0371,CH04,2023-01-12 10:31:00
T01820,C0371,CH04,2023-05-13 21:03:00
T01821,C0371,CH03,2023-08-16 14:13:00
T01822,C0371,CH02,2023-10-14 02:57:00
T01823,C0371,CH02,2023-12-28 22:45:00
T01824,C0371,CH01,2024-02-07 19:09:00
T05389,C0371,CH06,2024-02-07 19:09:01
T01825,C0372,CH01,2023-02-14 01:18:00
T01826,C0372,CH02,2023-04-23 06:41:00
T01827,C0372,CH04,2023-05-11 19:17:00
T01828,C0372,CH04,2023-06-17 10:27:00
T01829,C0372,CH05,2024-04-04 07:03:00
T01830,C0372,CH03,2024-04-29 02:56:00
T01831,C0372,CH03,2024-10-23 00:14:00
T01832,C0373,CH05,2023-09-24 15:51:00
T01833,C0373,CH01,2023-10-29 22:32:00
T01834,C0373,CH01,2023-11-09 07:01:00
T01835,C0373,CH02,2023-12-22 02:54:00
T01836,C0373,CH04,2024-07-31 09:47:00
T01837,C0373,CH01,2024-10-08 20:18:00
T01838,C0374,CH05,2023-01-25 09:53:00
T01839,C0374,CH02,2023-07-12 21:54:00
T01840,C0374,CH03,2024-06-17 21:30:00
T05012,C0374,CH06,2024-06-17 21:30:01
T01841,C0375,CH01,2023-04-07 02:15:00
T01842,C0375,CH05,2023-09-03 03:41:00
T01843,C0375,CH05,2023-09-09 12:18:00
T01844,C0375,CH03,2024-05-29 17:22:00
T05247,C0375,CH06,2024-05-29 17:22:01
T01845,C0376,CH01,2023-01-21 10:54:00
T01846,C0376,CH05,2023-03-29 14:11:00
T01847,C0376,CH04,2023-07-05 03:56:00
T01848,C0376,CH01,2024-03-11 20:46:00
T05316,C0376,CH06,2024-03-11 20:46:01
T01849,C0377,CH05,2023-06-06 17:54:00
T01850,C0377,CH01,2024-05-12 08:54:00
T01851,C0377,CH02,2024-08-05 16:21:00
T01852,C0378,CH04,2023-02-27 18:55:00
T01853,C0378,CH05,2023-07-18 08:38:00
T01854,C0378,CH01,2023-08-27 09:57:00
T01855,C0378,CH05,2023-10-07 12:49:00
T01856,C0378,CH02,2024-03-29 07:12:00
T01857,C0378,CH03,2024-06-16 00:15:00
T01858,C0378,CH03,2024-12-17 15:47:00
T05260,C0378,CH06,2024-12-17 15:47:01
T01859,C0379,CH01,2024-02-18 06:53:00
T01860,C0379,CH02,2024-10-20 16:02:00
T01861,C0379,CH03,2024-12-16 05:03:00
T05449,C0379,CH06,2024-12-16 05:03:01
T01862,C0380,CH01,2023-01-18 07:59:00
T01863,C0380,CH05,2023-02-13 04:20:00
T01864,C0380,CH01,2023-08-07 22:18:00
T01865,C0380,CH01,2024-01-20 22:58:00
T01866,C0380,CH04,2024-05-08 11:26:00
T01867,C0380,CH03,2024-06-16 23:55:00
T01868,C0380,CH01,2024-08-13 13:54:00
T01869,C0381,CH05,2023-01-15 05:29:00
T01870,C0381,CH05,2023-05-10 19:08:00
T01871,C0381,CH03,2023-09-23 20:10:00
T01872,C0381,CH02,2023-12-12 07:48:00
T01873,C0381,CH01,2024-01-01 05:38:00
T01874,C0381,CH02,2024-05-21 08:58:00
T01875,C0381,CH01,2024-06-15 23:53:00
T05463,C0381,CH06,2024-06-15 23:53:01
T01876,C0382,CH05,2023-05-08 19:24:00
T01877,C0382,CH02,2023-05-09 05:31:00
T01878,C0382,CH03,2024-03-24 11:49:00
T01879,C0382,CH04,2024-11-08 13:40:00
T05142,C0382,CH06,2024-11-08 13:40:01
T01880,C0383,CH03,2023-05-24 17:54:00
T01881,C0383,CH03,2023-06-06 05:44:00
T01882,C0383,CH05,2024-04-11 23:16:00
T01883,C0383,CH05,2024-05-28 02:34:00
T01884,C0383,CH02,2024-09-03 19:38:00
T01885,C0383,CH02,2024-12-27 12:03:00
T05108,C0383,CH06,2024-12-27 12:03:01
T01886,C0384,CH05,2023-06-03 06:05:00
T01887,C0384,CH01,2023-12-09 19:25:00
T01888,C0384,CH01,2023-12-23 13:22:00
T01889,C0384,CH02,2024-05-21 13:15:00
T01890,C0384,CH02,2024-12-28 21:41:00
T01891,C0385,CH01,2023-01-20 13:33:00
T01892,C0385,CH05,2023-11-22 01:54:00
T01893,C0385,CH02,2024-09-20 06:43:00
T05221,C0385,CH06,2024-09-20 06:43:01
T01894,C0386,CH05,2023-01-13 21:52:00
T01895,C0386,CH05,2023-01-27 04:45:00
T01896,C0386,CH02,2023-03-05 22:36:00
T01897,C0386,CH04,2023-07-04 10:14:00
T01898,C0386,CH04,2023-08-05 14:41:00
T01899,C0386,CH04,2023-12-09 02:29:00
T01900,C0386,CH04,2024-02-23 01:39:00
T05264,C0386,CH06,2024-02-23 01:39:01
T01901,C0387,CH01,2023-02-15 04:48:00
T01902,C0387,CH03,2023-02-17 05:05:00
T01903,C0387,CH02,2024-11-17 18:18:00
T01904,C0388,CH05,2024-02-12 17:11:00
T01905,C0388,CH03,2024-06-19 13:50:00
T01906,C0388,CH04,2024-08-17 01:45:00
T01907,C0388,CH04,2024-08-21 17:23:00
T01908,C0388,CH03,2024-08-27 11:48:00
T01909,C0388,CH04,2024-10-25 22:35:00
T05365,C0388,CH06,2024-10-25 22:35:01
T01910,C0389,CH03,2023-04-23 07:01:00
T01911,C0389,CH05,2023-05-28 21:02:00
T01912,C0389,CH02,2023-08-12 00:35:00
T01913,C0389,CH05,2023-08-24 11:11:00
T01914,C0389,CH03,2024-05-26 12:19:00
T01915,C0389,CH05,2024-10-22 20:32:00
T01916,C0390,CH03,2023-03-02 07:21:00
T01917,C0390,CH03,2023-05-20 20:45:00
T01918,C0390,CH04,2024-04-02 16:27:00
T01919,C0390,CH01,2024-04-28 21:27:00
T01920,C0390,CH05,2024-06-28 13:49:00
T05125,C0390,CH06,2024-06-28 13:49:01
T01921,C0391,CH02,2023-01-05 00:19:00
T01922,C0391,CH02,2023-05-31 08:16:00
T01923,C0391,CH04,2023-06-05 16:52:00
T01924,C0391,CH01,2024-03-02 05:52:00
T01925,C0391,CH04,2024-10-15 22:48:00
T01926,C0392,CH05,2023-05-12 05:54:00
T01927,C0392,CH03,2023-08-21 07:19:00
T01928,C0392,CH05,2023-12-15 16:59:00
T01929,C0392,CH05,2024-08-05 19:18:00
T01930,C0392,CH01,2024-08-08 01:15:00
T01931,C0392,CH02,2024-09-09 05:40:00
T01932,C0392,CH01,2024-12-26 23:55:00
T05243,C0392,CH06,2024-12-26 23:55:01
T01933,C0393,CH05,2023-09-25 14:36:00
T01934,C0393,CH01,2024-05-17 17:16:00
T01935,C0393,CH02,2024-07-24 04:23:00
T01936,C0393,CH03,2024-08-07 23:16:00
T01937,C0393,CH04,2024-12-11 08:54:00
T01938,C0394,CH01,2023-01-08 13:25:00
T01939,C0394,CH03,2023-06-12 05:56:00
T01940,C0394,CH05,2023-10-21 16:16:00
T01941,C0394,CH01,2024-11-29 10:46:00
T01942,C0394,CH03,2024-12-01 03:34:00
T01943,C0394,CH01,2024-12-06 18:32:00
T01944,C0394,CH05,2024-12-20 22:24:00
T01945,C0395,CH05,2023-06-13 17:09:00
T01946,C0395,CH05,2024-01-23 20:48:00
T01947,C0395,CH05,2024-07-16 19:06:00
T01948,C0395,CH05,2024-11-07 01:45:00
T01949,C0396,CH03,2023-06-05 02:46:00
T01950,C0396,CH04,2023-07-10 15:50:00
T01951,C0396,CH05,2023-11-04 10:19:00
T01952,C0396,CH05,2023-11-25 01:44:00
T01953,C0396,CH05,2024-04-23 14:10:00
T01954,C0396,CH05,2024-10-09 13:34:00
T01955,C0396,CH01,2024-11-23 02:12:00
T05157,C0396,CH06,2024-11-23 02:12:01
T01956,C0397,CH04,2023-08-27 20:09:00
T01957,C0397,CH02,2023-10-27 03:26:00
T01958,C0397,CH05,2024-01-03 04:53:00
T01959,C0397,CH05,2024-06-23 06:16:00
T01960,C0397,CH02,2024-10-09 11:01:00
T05494,C0397,CH06,2024-10-09 11:01:01
T01961,C0398,CH03,2023-07-19 06:31:00
T01962,C0398,CH04,2023-08-08 00:43:00
T01963,C0398,CH05,2024-08-05 11:29:00
T05023,C0398,CH06,2024-08-05 11:29:01
T01964,C0399,CH03,2023-04-16 15:48:00
T01965,C0399,CH03,2024-03-06 10:01:00
T01966,C0399,CH04,2024-07-09 12:22:00
T01967,C0399,CH02,2024-11-15 17:15:00
T01968,C0399,CH01,2024-12-16 10:10:00
T01969,C0400,CH04,2023-01-19 09:12:00
T01970,C0400,CH05,2023-10-30 12:19:00
T01971,C0400,CH04,2023-11-30 02:48:00
T01972,C0400,CH05,2024-05-09 19:33:00
T01973,C0400,CH03,2024-07-28 11:08:00
T01974,C0400,CH05,2024-09-29 09:17:00
T05357,C0400,CH06,2024-09-29 09:17:01
T01975,C0401,CH01,2023-04-16 15:25:00
T01976,C0401,CH02,2023-04-27 08:52:00
T01977,C0401,CH03,2023-05-06 13:05:00
T01978,C0401,CH02,2024-05-16 05:12:00
T01979,C0401,CH01,2024-11-05 06:19:00
T05165,C0401,CH06,2024-11-05 06:19:01
T01980,C0402,CH02,2023-05-10 10:50:00
T01981,C0402,CH01,2023-09-18 00:05:00
T01982,C0402,CH02,2023-11-29 20:05:00
T01983,C0402,CH05,2024-03-28 14:21:00
T01984,C0403,CH02,2023-06-12 03:50:00
T01985,C0403,CH03,2023-06-16 14:25:00
T01986,C0403,CH05,2023-06-28 03:44:00
T01987,C0403,CH05,2023-11-29 11:40:00
T01988,C0403,CH02,2024-01-17 00:17:00
T01989,C0403,CH02,2024-07-25 03:18:00
T01990,C0403,CH05,2024-11-25 23:31:00
T05431,C0403,CH06,2024-11-25 23:31:01
T01991,C0404,CH03,2023-03-15 20:05:00
T01992,C0404,CH05,2023-06-15 10:36:00
T01993,C0404,CH05,2023-09-10 11:09:00
T01994,C0404,CH01,2024-05-16 06:45:00
T01995,C0404,CH02,2024-07-28 10:52:00
T01996,C0404,CH01,2024-09-10 10:16:00
T05477,C0404,CH06,2024-09-10 10:16:01
T01997,C0405,CH01,2023-06-08 02:11:00
T01998,C0405,CH02,2023-09-13 12:23:00
T01999,C0405,CH03,2023-09-28 03:10:00
T02000,C0405,CH01,2024-03-17 14:15:00
T02001,C0405,CH02,2024-03-20 23:39:00
T02002,C0405,CH05,2024-03-27 15:36:00
T02003,C0405,CH05,2024-10-03 16:22:00
T05506,C0405,CH06,2024-10-03 16:22:01
T02004,C0406,CH05,2023-03-14 07:54:00
T02005,C0406,CH05,2024-01-27 18:45:00
T02006,C0406,CH02,2024-02-09 14:18:00
T02007,C0406,CH02,2024-03-05 12:18:00
T02008,C0406,CH02,2024-03-26 10:21:00
T02009,C0406,CH02,2024-06-06 22:48:00
T02010,C0406,CH01,2024-12-23 03:23:00
T05303,C0406,CH06,2024-12-23 03:23:01
T02011,C0407,CH03,2023-07-06 13:48:00
T02012,C0407,CH01,2023-07-14 23:24:00
T02013,C0407,CH05,2023-09-12 03:29:00
T02014,C0407,CH05,2024-05-13 15:52:00
T02015,C0407,CH04,2024-08-20 08:12:00
T02016,C0408,CH02,2023-11-25 16:48:00
T02017,C0408,CH04,2024-02-15 01:38:00
T02018,C0408,CH05,2024-11-25 08:50:00
T05229,C0408,CH06,2024-11-25 08:50:01
T02019,C0409,CH03,2023-02-15 10:54:00
T02020,C0409,CH01,2024-03-12 04:43:00
T02021,C0409,CH02,2024-04-11 18:40:00
T02022,C0409,CH03,2024-04-24 17:45:00
T02023,C0409,CH01,2024-06-03 03:35:00
T02024,C0409,CH01,2024-07-17 01:13:00
T05379,C0409,CH06,2024-07-17 01:13:01
T02025,C0410,CH05,2024-06-04 04:31:00
T02026,C0410,CH02,2024-06-20 12:13:00
T02027,C0410,CH01,2024-10-25 16:45:00
T02028,C0410,CH05,2024-12-02 08:22:00
T04962,C0410,CH06,2024-12-02 08:22:01
T02029,C0411,CH04,2023-10-21 17:04:00
T02030,C0411,CH05,2023-11-12 06:52:00
T02031,C0411,CH02,2024-06-11 02:51:00
T02032,C0411,CH02,2024-08-01 23:44:00
T05447,C0411,CH06,2024-08-01 23:44:01
T02033,C0412,CH04,2023-07-08 06:57:00
T02034,C0412,CH03,2024-06-04 23:05:00
T02035,C0412,CH05,2024-07-25 04:52:00
T05517,C0412,CH06,2024-07-25 04:52:01
T02036,C0413,CH05,2023-01-13 02:35:00
T02037,C0413,CH03,2023-05-19 08:06:00
T02038,C0413,CH05,2024-11-06 04:52:00
T05524,C0413,CH06,2024-11-06 04:52:01
T02039,C0414,CH04,2023-01-26 08:01:00
T02040,C0414,CH03,2023-05-12 07:46:00
T02041,C0414,CH02,2023-07-30 11:49:00
T02042,C0414,CH03,2024-09-25 21:32:00
T02043,C0414,CH05,2024-11-25 19:22:00
T05462,C0414,CH06,2024-11-25 19:22:01
T02044,C0415,CH02,2023-12-16 07:02:00
T02045,C0415,CH04,2024-05-27 00:16:00
T02046,C0415,CH05,2024-10-08 02:51:00
T02047,C0415,CH03,2024-11-14 08:12:00
T05336,C0415,CH06,2024-11-14 08:12:01
T02048,C0416,CH04,2023-08-13 01:13:00
T02049,C0416,CH02,2023-09-09 18:41:00
T02050,C0416,CH04,2023-10-20 11:03:00
T02051,C0416,CH02,2024-04-13 12:38:00
T02052,C0416,CH04,2024-06-20 19:07:00
T02053,C0416,CH01,2024-08-01 16:39:00
T05129,C0416,CH06,2024-08-01 16:39:01
T02054,C0417,CH04,2023-11-27 11:04:00
T02055,C0417,CH03,2024-05-12 07:48:00
T02056,C0417,CH02,2024-12-27 16:27:00
T02057,C0418,CH04,2023-11-24 20:56:00
T02058,C0418,CH04,2024-05-11 16:31:00
T02059,C0418,CH03,2024-12-04 07:38:00
T02060,C0419,CH03,2023-02-28 09:39:00
T02061,C0419,CH05,2023-04-12 18:30:00
T02062,C0419,CH03,2023-09-19 02:32:00
T02063,C0420,CH01,2023-07-15 16:43:00
T02064,C0420,CH05,2023-11-10 06:17:00
T02065,C0420,CH02,2023-11-12 16:35:00
T02066,C0420,CH02,2023-11-19 00:58:00
T02067,C0420,CH01,2024-07-15 00:17:00
T02068,C0420,CH04,2024-09-15 06:03:00
T04982,C0420,CH06,2024-09-15 06:03:01
T02069,C0421,CH03,2023-04-29 13:47:00
T02070,C0421,CH02,2023-10-29 13:33:00
T02071,C0421,CH01,2023-12-08 22:02:00
T02072,C0421,CH05,2024-12-09 21:55:00
T04994,C0421,CH06,2024-12-09 21:55:01
T02073,C0422,CH01,2023-01-07 11:32:00
T02074,C0422,CH02,2023-09-30 13:43:00
T02075,C0422,CH02,2024-02-11 04:40:00
T02076,C0422,CH02,2024-06-12 01:18:00
T02077,C0422,CH03,2024-08-16 07:35:00
T02078,C0422,CH02,2024-09-28 00:32:00
T04969,C0422,CH06,2024-09-28 00:32:01
T02079,C0423,CH01,2023-03-06 03:21:00
T02080,C0423,CH01,2023-06-27 10:54:00
T02081,C0423,CH04,2023-07-16 02:09:00
T02082,C0423,CH03,2023-10-13 02:54:00
T02083,C0423,CH02,2024-06-07 20:20:00
T02084,C0423,CH02,2024-11-06 18:51:00
T05104,C0423,CH06,2024-11-06 18:51:01
T02085,C0424,CH02,2023-06-23 05:55:00
T02086,C0424,CH01,2023-10-17 11:24:00
T02087,C0424,CH02,2024-09-12 15:34:00
T02088,C0424,CH03,2024-10-13 13:14:00
T02089,C0424,CH01,2024-12-03 09:23:00
T05375,C0424,CH06,2024-12-03 09:23:01
T02090,C0425,CH02,2023-02-10 12:20:00
T02091,C0425,CH04,2024-01-20 06:21:00
T02092,C0425,CH04,2024-08-05 10:22:00
T05124,C0425,CH06,2024-08-05 10:22:01
T02093,C0426,CH02,2023-05-07 07:48:00
T02094,C0426,CH03,2024-09-15 22:33:00
T02095,C0426,CH03,2024-10-01 13:57:00
T02096,C0426,CH02,2024-10-11 20:59:00
T02097,C0427,CH04,2023-05-19 04:35:00
T02098,C0427,CH05,2023-08-13 12:41:00
T02099,C0427,CH03,2024-01-15 06:02:00
T02100,C0427,CH01,2024-11-02 22:31:00
T02101,C0427,CH05,2024-11-11 00:45:00
T05001,C0427,CH06,2024-11-11 00:45:01
T02102,C0428,CH03,2023-02-21 04:49:00
T02103,C0428,CH05,2024-01-24 04:45:00
T02104,C0428,CH01,2024-02-26 21:35:00
T02105,C0428,CH05,2024-03-30 04:40:00
T02106,C0428,CH04,2024-09-21 14:02:00
T02107,C0429,CH04,2023-04-18 09:19:00
T02108,C0429,CH01,2023-05-19 17:24:00
T02109,C0429,CH02,2024-01-16 10:38:00
T02110,C0429,CH02,2024-03-01 16:41:00
T02111,C0429,CH01,2024-05-16 09:04:00
T02112,C0429,CH05,2024-07-10 16:34:00
T02113,C0429,CH04,2024-10-06 14:42:00
T05402,C0429,CH06,2024-10-06 14:42:01
T02114,C0430,CH05,2023-11-19 20:46:00
T02115,C0430,CH02,2024-02-01 09:11:00
T02116,C0430,CH05,2024-10-12 03:56:00
T05576,C0430,CH06,2024-10-12 03:56:01
T02117,C0431,CH05,2023-08-02 08:03:00
T02118,C0431,CH02,2023-10-06 05:02:00
T02119,C0431,CH04,2024-06-05 06:00:00
T02120,C0431,CH02,2024-10-14 18:12:00
T02121,C0432,CH03,2023-04-11 02:16:00
T02122,C0432,CH03,2023-10-29 20:46:00
T02123,C0432,CH02,2024-04-04 03:43:00
T02124,C0432,CH05,2024-09-15 14:02:00
T05167,C0432,CH06,2024-09-15 14:02:01
T02125,C0433,CH05,2023-03-17 22:07:00
T02126,C0433,CH05,2023-05-05 17:16:00
T02127,C0433,CH05,2023-08-03 10:37:00
T02128,C0433,CH02,2024-07-07 09:36:00
T05332,C0433,CH06,2024-07-07 09:36:01
T02129,C0434,CH02,2023-09-18 15:28:00
T02130,C0434,CH01,2023-12-14 06:11:00
T02131,C0434,CH04,2024-11-29 09:16:00
T02132,C0435,CH05,2023-03-11 21:21:00
T02133,C0435,CH01,2023-11-02 10:51:00
T02134,C0435,CH05,2023-12-30 17:05:00
T02135,C0435,CH02,2024-03-20 14:12:00
T02136,C0436,CH05,2023-04-04 19:00:00
T02137,C0436,CH04,2023-11-03 20:07:00
T02138,C0436,CH05,2024-02-08 10:16:00
T02139,C0436,CH03,2024-02-16 05:01:00
T02140,C0436,CH05,2024-04-02 07:02:00
T02141,C0436,CH04,2024-09-02 02:08:00
T05288,C0436,CH06,2024-09-02 02:08:01
T02142,C0437,CH05,2023-01-02 01:54:00
T02143,C0437,CH02,2023-01-29 07:33:00
T02144,C0437,CH02,2023-02-03 23:34:00
T02145,C0437,CH02,2023-08-10 03:30:00
T02146,C0437,CH04,2023-10-24 22:19:00
T02147,C0437,CH04,2024-02-21 05:39:00
T02148,C0438,CH03,2023-01-09 12:43:00
T02149,C0438,CH02,2023-02-16 01:18:00
T02150,C0438,CH01,2024-11-26 05:26:00
T05269,C0438,CH06,2024-11-26 05:26:01
T02151,C0439,CH01,2023-03-08 22:51:00
T02152,C0439,CH03,2024-09-09 22:13:00
T02153,C0439,CH02,2024-09-18 13:53:00
T02154,C0439,CH01,2024-11-19 17:47:00
T02155,C0440,CH05,2023-02-27 04:38:00
T02156,C0440,CH01,2023-10-16 11:07:00
T02157,C0440,CH03,2023-10-22 03:37:00
T02158,C0440,CH03,2023-10-27 13:05:00
T02159,C0440,CH03,2023-11-14 11:34:00
T02160,C0440,CH02,2024-02-04 06:49:00
T02161,C0440,CH04,2024-04-13 12:27:00
T02162,C0441,CH04,2024-02-11 18:26:00
T02163,C0441,CH04,2024-06-13 12:14:00
T02164,C0441,CH02,2024-07-04 11:12:00
T02165,C0441,CH01,2024-07-26 09:26:00
T02166,C0441,CH05,2024-09-14 06:25:00
T02167,C0441,CH05,2024-10-09 12:56:00
T02168,C0441,CH04,2024-10-17 03:14:00
T02169,C0442,CH04,2023-03-15 17:15:00
T02170,C0442,CH04,2023-03-28 22:13:00
T02171,C0442,CH02,2023-06-12 18:44:00
T02172,C0442,CH05,2024-02-12 19:58:00
T02173,C0442,CH03,2024-05-19 22:38:00
T02174,C0442,CH03,2024-08-24 01:22:00
T02175,C0442,CH02,2024-08-28 11:12:00
T05215,C0442,CH06,2024-08-28 11:12:01
T02176,C0443,CH02,2023-02-08 12:22:00
T02177,C0443,CH03,2023-03-09 02:02:00
T02178,C0443,CH05,2024-04-20 14:28:00
T02179,C0443,CH04,2024-05-02 12:06:00
T02180,C0443,CH05,2024-05-11 09:46:00
T02181,C0443,CH03,2024-09-30 07:56:00
T05250,C0443,CH06,2024-09-30 07:56:01
T02182,C0444,CH01,2023-02-25 10:21:00
T02183,C0444,CH05,2023-04-02 17:46:00
T02184,C0444,CH04,2023-04-13 16:45:00
T02185,C0444,CH05,2023-05-17 08:58:00
T02186,C0444,CH02,2023-12-23 05:20:00
T02187,C0444,CH02,2024-06-22 08:26:00
T02188,C0444,CH02,2024-11-19 10:42:00
T05342,C0444,CH06,2024-11-19 10:42:01
T02189,C0445,CH03,2023-05-01 11:20:00
T02190,C0445,CH04,2023-09-02 23:20:00
T02191,C0445,CH05,2024-01-15 19:50:00
T02192,C0445,CH02,2024-07-01 17:09:00
T05000,C0445,CH06,2024-07-01 17:09:01
T02193,C0446,CH02,2023-02-23 19:18:00
T02194,C0446,CH03,2023-10-22 14:50:00
T02195,C0446,CH05,2024-04-22 17:27:00
T02196,C0446,CH04,2024-06-07 16:56:00
T02197,C0447,CH04,2023-02-12 08:01:00
T02198,C0447,CH01,2023-05-28 17:28:00
T02199,C0447,CH02,2023-07-14 13:33:00
T02200,C0447,CH03,2024-01-24 01:48:00
T02201,C0447,CH02,2024-01-25 15:21:00
T02202,C0447,CH05,2024-04-27 23:43:00
T02203,C0447,CH03,2024-11-25 13:16:00
T02204,C0448,CH02,2023-03-17 23:54:00
T02205,C0448,CH01,2023-04-27 14:05:00
T02206,C0448,CH01,2024-05-19 17:47:00
T02207,C0448,CH01,2024-11-02 04:20:00
T02208,C0448,CH01,2024-12-16 20:54:00
T02209,C0449,CH01,2023-04-03 20:11:00
T02210,C0449,CH05,2023-05-31 00:47:00
T02211,C0449,CH03,2023-08-12 05:15:00
T02212,C0449,CH05,2023-08-29 13:04:00
T02213,C0449,CH02,2023-09-16 11:22:00
T02214,C0449,CH04,2024-01-31 23:57:00
T02215,C0449,CH02,2024-10-11 21:33:00
T05106,C0449,CH06,2024-10-11 21:33:01
T02216,C0450,CH04,2023-08-10 23:44:00
T02217,C0450,CH04,2023-08-11 03:25:00
T02218,C0450,CH03,2023-10-10 20:33:00
T02219,C0450,CH03,2023-11-30 04:13:00
T02220,C0450,CH05,2024-04-03 11:16:00
T05542,C0450,CH06,2024-04-03 11:16:01
T02221,C0451,CH04,2023-06-13 23:04:00
T02222,C0451,CH02,2024-02-26 12:20:00
T02223,C0451,CH02,2024-10-20 02:32:00
T02224,C0452,CH05,2023-06-02 20:56:00
T02225,C0452,CH03,2024-02-06 17:45:00
T02226,C0452,CH04,2024-09-30 08:51:00
T05287,C0452,CH06,2024-09-30 08:51:01
T02227,C0453,CH05,2023-10-15 07:38:00
T02228,C0453,CH05,2023-11-24 12:26:00
T02229,C0453,CH05,2024-02-27 02:48:00
T02230,C0453,CH05,2024-07-14 10:18:00
T05398,C0453,CH06,2024-07-14 10:18:01
T02231,C0454,CH03,2023-05-01 14:10:00
T02232,C0454,CH01,2023-08-12 00:50:00
T02233,C0454,CH03,2023-10-20 14:50:00
T02234,C0454,CH05,2024-02-11 14:08:00
T02235,C0454,CH01,2024-02-23 03:39:00
T02236,C0454,CH05,2024-08-25 13:18:00
